Sphere;4.341476504878175e-12
Sphere;2.2467671266715885e-11
Sphere;1.698702773389101e-10
Sphere;6.550456491674367e-12
Sphere;3.3093365504462867e-12
Sphere;6.9994573223608554e-12
Sphere;4.3676565077575466e-12
Sphere;2.2312318533466735e-11
Sphere;5.621898424484567e-11
Sphere;5.230500612047983e-13
Sphere;3.3534979185426e-11
Sphere;9.813558374080294e-12
Sphere;1.0295921412301595e-11
Sphere;3.232105066680377e-11
Sphere;5.6783816096433584e-12
Sphere;4.299902128305394e-11
Sphere;1.5511628561735184e-11
Sphere;1.5285936896146272e-11
Sphere;4.594689243674854e-10
Sphere;7.162353749306511e-12
Sphere;9.371365736044657e-11
Sphere;4.872713586169891e-12
Sphere;1.3695271348756091e-11
Sphere;2.524708690159026e-11
Sphere;1.1584855433282745e-11
Sphere;8.011877460090167e-12
Sphere;2.032554893181626e-11
Sphere;7.859336371000653e-12
Sphere;7.326145143029229e-10
Sphere;1.038780158507113e-12
